,workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,capital-gain,capital-loss,hours-per-week
26901,2,9,6,1,0,3,1,38,0,42,86185,0,0,40
26902,2,2,1,7,1,2,0,38,0,78,105586,0,0,36
26903,2,11,1,1,1,0,0,38,1,54,103345,0,0,40
26904,3,12,0,0,3,2,1,38,0,26,150553,0,0,50
26905,2,8,1,3,1,0,0,38,1,30,26009,0,0,35
26906,2,12,1,6,1,0,0,38,1,46,149388,0,0,40
26907,2,12,0,3,0,1,1,38,0,26,151626,0,0,45
26908,2,8,0,5,3,0,1,38,0,30,169583,0,0,35
26909,3,14,1,3,1,1,0,22,1,66,174486,20051,0,35
26910,2,8,0,6,3,1,0,38,0,23,160951,2597,0,40
26911,2,9,0,10,3,0,0,38,0,25,213383,0,0,40
26912,7,12,1,5,1,0,0,38,0,32,103078,0,0,40
26913,3,8,1,6,1,0,0,38,0,25,109526,0,0,38
26914,2,6,1,9,1,0,0,38,0,51,142835,0,0,40
26915,4,12,0,3,0,0,0,38,0,24,43475,0,0,40
26916,2,9,0,10,3,0,1,38,0,22,190916,0,0,40
26917,2,8,0,1,0,0,1,38,0,28,175987,0,0,40
26918,3,6,4,4,4,1,1,38,0,29,214385,0,0,20
26919,2,12,0,4,3,0,0,38,0,26,192652,0,0,40
26920,5,12,0,1,0,0,0,38,1,41,207685,0,0,40
26921,2,9,0,5,3,0,1,38,0,19,143857,0,0,35
26922,2,8,1,5,1,2,0,39,0,39,163392,0,0,26
26923,2,15,1,3,1,0,0,38,1,51,310774,0,0,50
26924,2,8,5,9,4,1,1,38,0,29,427965,0,0,20
26925,2,2,1,8,1,0,0,25,0,27,279608,0,0,40
26926,2,12,1,3,1,1,0,38,1,33,312881,0,0,40
26927,2,8,0,5,3,0,1,38,0,19,175083,0,0,8
26928,5,8,1,5,1,1,0,38,0,67,132057,0,0,20
26929,2,12,1,3,1,0,0,38,1,41,32878,0,0,45
26930,5,13,1,3,1,0,0,38,1,29,360527,0,0,40
26931,2,8,1,0,1,1,0,38,0,28,99478,0,0,40
26932,2,9,0,1,3,0,0,38,0,25,113035,0,0,40
26933,5,8,0,0,3,0,0,38,0,21,99199,0,0,36
26934,3,9,0,10,0,0,0,38,1,24,452640,14344,0,50
26935,2,6,4,4,0,0,1,38,0,48,236858,0,0,31
26936,7,15,1,3,1,0,0,38,1,46,201865,0,0,60
26937,2,9,1,5,1,0,0,38,0,35,268661,0,0,50
26938,5,12,1,1,1,0,0,38,1,35,475324,0,0,40
26939,2,5,1,6,1,0,0,38,0,50,117295,0,0,40
26940,2,8,0,5,3,0,1,37,0,22,65704,0,0,40
26941,2,9,1,1,1,0,0,38,0,45,192835,0,0,40
26942,3,12,1,3,2,0,1,38,0,62,76720,0,0,40
26943,3,13,1,3,1,0,0,38,1,39,180686,0,1977,45
26944,3,8,4,6,4,0,0,38,0,33,133876,0,0,40
26945,2,9,0,2,0,0,1,38,0,22,123727,0,0,30
26946,2,8,1,6,1,0,0,38,1,50,129956,0,0,48
26947,2,6,4,1,4,0,1,38,0,25,96268,0,0,40
26948,2,9,4,4,4,0,1,38,0,44,317320,0,0,40
26949,2,8,1,7,1,0,0,38,1,26,86872,0,0,40
26950,4,13,4,1,4,0,1,38,1,31,100863,0,0,50
26951,2,8,1,5,2,0,1,38,0,56,164332,0,0,15
26952,6,3,1,5,1,0,0,38,0,49,122584,0,0,40
26953,2,7,1,6,1,0,0,38,1,49,34377,0,0,40
26954,2,8,6,0,4,0,1,38,0,46,162030,0,0,43
26955,2,9,0,6,0,1,0,38,0,33,199170,0,0,40
26956,2,12,0,3,0,0,1,38,0,25,470203,0,0,30
26957,2,10,4,1,0,0,1,38,1,40,266803,0,0,40
26958,1,3,4,13,0,0,0,38,0,72,188009,0,0,30
26959,4,13,0,3,0,0,0,38,0,32,513416,0,0,10
26960,2,12,1,7,1,0,0,38,0,44,98211,0,0,55
26961,2,8,4,0,0,0,1,38,0,48,196107,0,0,30
26962,2,5,0,5,3,0,1,38,0,17,108273,0,0,12
26963,2,11,1,3,2,0,1,38,1,50,213290,0,1887,36
26964,2,9,1,0,2,0,1,38,1,61,96660,15024,0,34
26965,3,8,0,2,3,1,0,38,0,22,412316,0,0,40
26966,2,6,0,2,3,0,0,38,0,17,120068,0,0,17
26967,7,15,1,3,1,0,0,38,1,49,101722,0,0,60
26968,2,8,1,4,1,0,0,38,0,26,120268,0,0,50
26969,4,9,0,3,3,0,0,38,0,19,144429,0,0,10
26970,2,7,0,4,3,0,1,38,0,17,271122,0,0,16
26971,2,8,1,4,1,0,0,38,0,38,255621,0,0,40
26972,3,11,4,11,3,2,0,38,0,34,90934,0,0,40
26973,2,8,1,6,1,0,0,38,1,51,162745,7298,0,50
26974,2,8,1,6,1,0,0,38,1,48,128460,0,0,42
26975,2,13,1,3,1,0,0,38,1,63,30813,0,0,50
26976,2,8,0,9,3,0,1,38,0,19,164585,0,0,40
26977,2,9,1,0,2,0,1,38,1,73,148003,20051,0,36
26978,2,8,4,3,0,0,1,38,0,51,215647,0,0,43
26979,2,13,1,4,1,1,0,20,0,38,300975,0,1485,40
26980,2,9,1,3,1,0,0,38,1,54,421561,0,0,40
26981,2,8,1,6,1,0,0,38,1,41,149909,0,1848,40
26982,2,12,1,0,1,0,0,38,1,65,240857,0,2377,40
26983,6,12,1,1,1,0,0,38,1,36,138940,4386,0,50
26984,2,3,1,6,1,4,0,38,0,42,66755,0,0,40
26985,2,9,1,6,1,0,0,38,1,38,103323,7688,0,40
26986,2,9,0,5,3,0,0,38,0,20,117222,0,0,40
26987,4,12,1,1,1,0,0,38,1,37,29145,0,0,50
26988,4,8,1,6,1,0,0,38,1,35,184659,0,1485,40
26989,6,9,1,6,1,0,0,38,0,51,20795,0,0,40
26990,2,11,0,0,0,0,1,38,0,23,311376,0,0,40
26991,4,12,0,3,3,1,1,38,0,27,122660,0,0,40
26992,0,9,0,8,3,0,0,38,0,19,137578,0,0,16
26993,2,11,1,9,1,0,0,38,1,37,193689,0,0,42
26994,2,8,1,9,1,0,0,38,0,29,144556,0,0,45
26995,2,1,1,6,0,0,0,25,0,33,228696,0,2603,32
26996,2,8,4,9,0,0,0,38,0,60,184183,4650,0,40
26997,2,12,0,0,3,0,0,38,0,22,243178,0,0,20
26998,3,9,0,6,3,1,0,38,0,22,236330,0,1721,20
26999,4,11,6,4,0,1,1,38,0,60,190682,0,0,37
27000,2,6,5,4,4,0,0,38,0,35,233786,0,0,20
27001,2,11,4,0,0,0,1,38,0,45,102202,0,0,40
27002,2,8,1,9,1,2,0,39,1,30,95299,0,0,40
27003,7,9,1,1,1,0,0,38,1,43,240504,0,0,70
27004,4,13,0,0,0,0,1,38,0,32,169973,0,0,38
27005,2,8,1,6,1,0,0,38,0,35,144937,0,0,42
27006,2,11,4,4,4,1,1,38,0,32,211751,0,0,40
27007,2,11,1,6,1,2,0,38,1,61,84587,0,0,40
27008,4,13,4,1,4,0,1,38,0,40,150874,1506,0,40
27009,5,5,0,3,0,0,1,38,0,20,187332,0,0,30
27010,7,12,1,5,1,0,0,38,1,42,188615,0,0,60
27011,2,9,0,5,4,0,1,38,0,21,119704,0,0,35
27012,2,9,0,5,3,0,1,38,0,21,275190,0,0,20
27013,2,12,0,1,0,0,1,38,0,26,417941,0,0,40
27014,4,8,1,1,1,0,0,38,1,36,196348,0,0,60
27015,2,12,1,5,5,0,0,38,0,24,221955,0,0,40
27016,2,12,1,1,1,0,0,38,1,47,173938,0,0,57
27017,2,10,4,10,0,0,0,38,0,51,123429,0,0,30
27018,5,8,6,11,0,1,1,38,0,65,143732,0,0,40
27019,2,12,4,13,0,0,1,31,0,61,203126,0,0,12
27020,2,9,6,5,0,0,1,26,0,67,174693,0,0,25
27021,2,8,1,8,1,0,0,38,0,49,357540,0,0,25
27022,5,8,1,12,1,0,0,38,1,63,29859,0,1485,40
27023,2,11,1,6,1,0,0,38,1,58,314092,0,1887,48
27024,2,3,4,9,4,0,1,38,0,61,280088,0,0,40
27025,2,8,1,6,1,1,0,38,0,36,257380,0,0,35
27026,2,9,0,10,5,2,0,39,0,19,165306,0,0,40
27027,6,9,1,6,1,0,0,38,0,29,109001,0,0,35
27028,2,12,1,9,1,0,0,38,1,43,266439,0,1887,40
27029,6,8,4,5,0,1,0,38,0,60,153356,2597,0,55
27030,2,9,0,5,4,0,0,38,0,21,32950,0,0,40
27031,2,8,5,5,4,0,1,38,0,22,182163,0,0,40
27032,2,12,1,1,1,0,0,38,1,33,188246,0,0,65
27033,2,12,0,5,0,2,1,2,0,36,297335,0,0,50
27034,2,12,0,7,0,0,0,38,0,37,108366,0,0,46
27035,2,10,3,0,2,0,1,38,0,35,328301,0,0,40
27036,2,5,0,13,3,0,0,38,0,17,182158,0,0,30
27037,2,8,1,6,1,0,0,38,1,37,169426,0,0,60
27038,2,8,0,9,0,0,1,38,0,22,330571,0,0,45
27039,2,9,1,6,1,0,0,38,1,28,535978,0,0,40
27040,2,9,4,9,0,0,1,38,0,42,29393,0,0,40
27041,7,8,1,7,1,0,0,17,1,57,258883,5178,0,60
27042,2,9,0,8,5,0,1,38,0,26,369166,0,0,65
27043,3,6,1,4,1,1,0,38,0,45,257855,0,0,50
27044,2,12,1,6,1,0,0,38,1,32,164197,0,0,44
27045,2,9,6,0,4,0,1,38,0,63,109517,0,0,43
27046,2,9,0,3,5,2,1,34,0,22,112137,0,0,20
27047,2,9,1,1,1,0,0,38,1,36,160035,0,0,55
27048,4,8,1,1,2,0,1,38,0,45,50567,0,0,40
27049,6,15,1,3,1,0,0,38,1,34,140011,0,0,55
27050,4,12,0,3,0,0,0,38,0,27,271328,0,0,60
27051,3,9,0,7,3,0,1,38,0,20,183083,0,0,20
27052,6,8,1,8,1,0,0,38,1,47,159869,0,0,56
27053,2,3,0,4,3,0,0,38,0,46,102542,0,0,52
27054,2,9,0,9,3,0,1,38,0,28,297742,0,0,40
27055,2,8,0,2,5,0,0,38,0,45,176917,0,0,40
27056,2,12,0,0,3,2,1,36,0,26,165235,0,0,40
27057,6,5,1,1,1,0,0,38,0,32,52647,0,0,45
27058,3,7,1,0,2,0,1,38,0,30,48542,0,0,40
27059,2,5,1,7,1,0,0,32,0,59,279232,0,0,40
27060,4,14,0,1,0,0,1,38,1,58,259929,0,0,43
27061,2,9,4,2,0,0,0,38,0,45,221780,0,0,30
27062,6,9,6,7,0,0,0,38,0,76,253408,0,0,40
27063,2,8,4,0,3,0,1,38,0,38,298841,0,0,40
27064,2,13,0,5,3,1,0,38,0,32,321313,0,0,40
27065,6,8,4,8,0,0,0,38,0,38,64875,0,0,50
27066,2,10,0,3,4,1,1,38,0,30,275232,0,0,36
27067,7,11,1,1,1,0,0,11,1,53,134854,0,0,40
27068,2,12,1,9,1,0,0,5,0,41,67339,0,0,40
27069,4,12,0,3,0,0,0,38,0,27,192355,0,0,50
27070,3,10,1,8,1,0,0,38,0,44,208528,0,0,30
27071,2,13,1,1,1,2,0,38,1,35,160120,0,0,50
27072,2,1,0,4,5,4,1,7,0,36,250238,0,0,40
27073,2,9,1,1,2,0,1,38,1,51,25031,0,0,10
27074,3,8,1,7,1,0,0,38,0,42,255847,0,0,40
27075,6,12,3,3,1,0,0,38,1,40,26892,7298,0,50
27076,2,8,1,2,1,0,0,38,0,45,111979,0,0,40
27077,2,4,4,6,4,0,1,38,1,55,408537,99999,0,37
27078,2,3,1,9,1,0,0,38,0,36,231037,0,0,40
27079,5,8,1,6,1,1,0,38,1,57,30030,0,0,40
27080,2,8,4,10,0,0,1,38,0,27,292120,0,0,45
27081,2,13,0,2,0,0,0,38,0,62,138253,4650,0,40
27082,2,12,1,5,1,0,0,38,0,29,190777,0,0,55
27083,6,12,0,6,0,3,0,38,0,38,41591,0,0,30
27084,2,8,1,6,1,0,0,38,0,29,186733,0,0,50
27085,6,9,0,5,3,0,0,38,0,18,78567,0,0,30
27086,1,7,0,0,3,1,0,38,0,19,140590,0,0,30
27087,3,13,0,3,0,0,1,38,0,32,230912,4865,0,40
27088,2,12,0,1,0,0,0,38,0,34,176185,0,1741,40
27089,2,10,0,3,0,0,0,38,0,25,182227,0,0,55
27090,3,13,0,3,0,0,0,38,0,34,205704,0,0,35
27091,4,9,1,1,1,0,0,38,0,37,24342,0,0,38
27092,2,8,1,6,1,0,0,38,0,37,138192,0,0,45
27093,2,8,0,2,3,0,0,38,0,18,334676,0,0,25
27094,2,11,0,6,3,0,0,38,0,24,177526,0,0,40
27095,2,7,0,4,3,0,1,38,0,17,152696,0,0,30
27096,2,12,4,5,0,0,1,38,0,35,114765,0,0,40
27097,2,11,5,10,4,1,1,38,0,31,265509,0,0,32
27098,2,10,0,6,0,0,0,38,0,29,180758,0,0,60
27099,6,8,1,6,1,0,0,38,0,49,127921,0,0,40
27100,5,12,1,4,1,0,0,38,1,71,177906,0,0,10
27101,5,8,1,0,1,0,0,38,0,35,182898,0,0,40
27102,6,8,1,6,1,0,0,38,0,55,422249,0,0,50
27103,2,2,1,9,1,0,0,25,0,37,222450,0,0,40
27104,3,9,0,0,4,1,1,38,0,33,190027,0,0,18
27105,2,12,1,5,1,0,0,38,1,49,281647,0,0,45
27106,2,8,1,2,1,0,0,38,0,32,117963,0,0,45
27107,3,6,5,5,0,1,0,38,0,63,319121,0,0,40
27108,2,13,0,3,0,0,0,38,0,39,225504,0,0,40
27109,3,8,1,8,1,0,0,7,0,42,104334,0,0,40
27110,4,13,1,3,2,0,1,38,1,30,48214,0,0,50
27111,2,11,0,3,0,0,0,38,0,30,145714,0,0,40
27112,7,8,1,8,1,0,0,38,1,48,38240,0,0,40
27113,6,12,1,5,1,0,0,38,0,57,27385,0,0,10
27114,2,5,4,4,4,1,1,38,0,56,204254,0,0,45
27115,2,9,0,11,3,0,0,15,0,28,411587,0,0,40
27116,2,12,1,10,1,0,0,38,1,43,221172,0,0,24
27117,2,8,1,6,1,0,0,38,0,46,54190,0,0,60
27118,2,12,1,1,1,0,0,38,1,60,93997,15024,0,45
27119,3,13,4,3,4,0,1,38,0,50,24139,0,0,65
27120,2,15,1,3,1,0,0,38,1,37,112497,0,0,50
27121,2,8,4,13,5,1,1,38,0,41,138907,0,0,40
27122,2,9,1,1,2,0,1,38,1,38,186325,0,0,38
27123,2,9,0,4,3,0,1,38,0,23,199452,0,0,40
27124,2,9,1,1,1,0,0,38,1,59,126677,0,0,50
27125,2,13,0,3,0,0,0,38,0,72,107814,2329,0,60
27126,3,9,4,0,0,0,1,38,0,47,93618,0,0,33
27127,2,11,0,6,5,0,0,38,0,29,353352,0,0,40
27128,2,12,1,3,1,0,0,38,0,35,143058,0,0,60
27129,2,9,1,0,1,0,0,38,0,24,239663,0,0,15
27130,2,8,0,5,4,0,1,38,0,22,167615,0,0,40
27131,2,8,0,1,3,0,0,38,0,24,442274,0,0,40
27132,2,12,1,3,1,0,0,38,1,42,149210,7298,0,45
27133,5,12,5,4,4,0,1,17,0,55,174533,0,0,72
27134,4,13,4,3,4,0,1,38,0,40,50093,0,0,20
27135,2,8,4,0,0,2,1,23,0,61,270056,0,0,40
27136,6,12,0,8,3,0,0,38,0,58,131991,0,0,72
27137,4,8,4,3,0,0,0,38,0,39,126336,0,0,40
27138,6,9,4,3,0,0,1,38,0,45,341117,0,0,50
27139,2,8,0,2,0,0,0,38,0,25,108505,0,0,45
27140,3,14,1,1,1,0,0,38,1,69,106566,0,0,50
27141,2,12,1,5,2,0,0,30,0,36,74791,0,0,60
27142,2,11,1,6,1,0,0,38,1,34,24266,7688,0,40
27143,2,12,1,3,1,0,0,38,1,45,267967,0,0,45
27144,5,7,1,9,1,1,0,38,0,27,181284,0,0,45
27145,2,9,5,2,0,1,0,38,0,28,102533,0,0,40
27146,2,9,0,0,0,0,1,38,0,27,69757,0,0,60
27147,4,8,0,4,0,0,1,38,0,41,210094,0,0,40
27148,4,8,0,5,0,1,1,38,0,18,389147,0,0,30
27149,2,12,1,10,1,0,0,38,1,44,210648,0,0,40
27150,2,11,1,1,2,0,1,38,1,47,94809,0,0,45
27151,3,8,1,1,1,0,0,38,0,36,298717,0,0,40
27152,2,0,6,13,5,0,1,12,0,66,236879,0,0,40
27153,2,8,4,0,4,0,1,38,0,33,170148,0,0,45
27154,3,8,4,2,0,0,0,38,1,39,166497,0,0,40
27155,2,8,0,7,3,1,0,38,0,30,247156,0,0,40
27156,6,8,1,6,1,0,0,38,1,34,204052,0,0,40
27157,6,13,4,3,4,0,1,38,0,62,122246,0,0,32
27158,2,9,0,0,0,0,1,38,0,21,180339,0,0,45
27159,7,13,1,3,1,0,0,38,1,50,155574,7298,0,50
27160,2,12,1,1,1,0,0,38,1,30,114912,3103,0,60
27161,2,8,1,1,1,0,0,38,1,43,193882,0,0,40
27162,2,9,0,4,5,0,1,38,0,19,112269,0,0,40
27163,5,11,0,6,3,0,0,23,0,26,171928,0,0,50
27164,2,3,1,7,1,0,0,1,0,50,95435,0,1579,65
27165,5,13,4,1,0,0,0,38,1,45,179638,0,0,40
27166,7,13,1,5,1,0,0,38,1,46,125892,0,0,50
27167,2,5,0,4,3,0,0,38,0,17,721712,0,0,15
27168,2,3,1,1,1,0,0,38,1,56,197369,0,0,40
27169,2,9,1,0,2,1,1,38,1,25,353795,3103,0,40
27170,2,13,5,9,4,2,1,18,0,47,334679,0,0,42
27171,2,8,1,5,1,0,0,38,0,23,235853,0,0,45
27172,6,8,5,4,4,0,1,38,0,51,353281,0,0,20
27173,2,9,0,10,0,0,1,38,0,19,203061,0,0,25
27174,6,8,1,6,1,0,0,38,0,33,62932,0,0,40
27175,2,8,4,4,4,0,1,38,0,32,118551,0,0,80
27176,2,8,4,7,0,0,0,38,0,52,99184,0,0,40
27177,2,9,5,4,5,1,1,38,0,36,189674,0,0,40
27178,2,8,4,6,0,0,0,38,0,34,226883,0,0,40
27179,4,8,0,5,3,0,1,38,0,26,109564,0,0,40
27180,7,7,1,5,1,4,0,5,0,26,66872,0,0,98
27181,3,9,1,6,1,0,0,38,0,35,268292,0,0,40
27182,5,12,1,0,1,0,0,38,1,58,139290,0,0,40
27183,2,6,4,6,3,0,0,38,0,32,206541,0,0,50
27184,2,9,0,4,5,0,1,38,0,23,203139,0,0,40
27185,6,9,0,9,0,1,0,38,0,28,294398,0,0,40
27186,2,5,0,4,5,0,0,25,0,20,386864,0,0,35
27187,2,5,0,4,3,0,0,38,0,17,369909,0,0,20
27188,2,8,1,7,1,0,0,38,1,56,89922,3103,0,45
27189,2,8,4,0,3,0,1,38,0,26,176008,0,0,40
27190,4,12,4,3,4,0,1,38,0,43,241506,1506,0,36
27191,6,9,0,3,0,0,0,38,0,45,174426,0,0,35
27192,2,9,1,1,2,0,1,38,1,34,167497,7688,0,50
27193,2,1,1,4,1,0,0,25,0,54,292673,0,0,35
27194,3,8,6,4,4,0,1,38,0,51,134808,0,0,40
27195,6,9,1,8,1,0,0,38,0,58,95763,0,0,60
27196,2,10,5,0,0,0,1,38,0,49,83622,2597,0,40
27197,2,11,0,0,3,0,1,38,0,21,222490,0,0,40
27198,2,9,0,4,0,0,1,38,0,44,29115,0,0,40
27199,2,12,0,1,0,0,1,38,0,26,66638,0,0,50
27200,2,12,1,3,1,0,0,38,0,39,53926,0,0,40
27201,6,8,0,12,3,0,0,38,0,19,43739,0,0,40
27202,2,9,1,2,1,0,0,38,0,37,104359,0,0,40
27203,2,8,4,0,0,0,0,38,0,49,124604,0,0,32
27204,2,8,5,9,4,1,1,38,0,45,114797,0,0,40
27205,5,8,0,0,0,1,1,38,0,60,67320,0,0,40
27206,5,12,0,1,0,1,0,38,0,28,53147,0,0,40
27207,2,9,1,9,1,3,0,38,0,23,13769,0,0,30
27208,2,12,0,3,0,0,1,38,0,44,202872,0,0,45
27209,4,9,0,8,3,0,0,38,0,19,149528,0,0,12
27210,2,8,1,1,1,0,0,38,1,37,132879,0,0,40
27211,6,8,1,8,1,0,0,38,0,41,112362,0,0,38
27212,5,12,1,1,1,0,0,38,1,56,156229,7688,0,40
27213,2,10,1,1,1,0,0,38,1,44,131650,0,0,54
27214,2,12,1,6,1,2,0,39,1,30,154568,0,0,36
27215,2,12,0,5,0,0,1,38,0,23,132300,0,0,40
27216,2,8,1,1,2,0,1,38,1,44,124747,3103,0,40
27217,2,8,1,1,1,0,0,38,1,38,276559,7688,0,70
27218,2,9,1,5,1,0,0,38,1,32,106014,5178,0,50
27219,6,13,0,8,0,0,0,38,0,57,135134,0,0,20
27220,2,15,1,3,1,0,0,38,1,35,86648,7688,0,50
27221,6,12,1,1,1,0,0,38,1,48,107231,99999,0,50
27222,3,9,1,11,1,0,0,38,0,32,113838,0,0,99
27223,5,13,6,3,0,0,1,38,0,76,25319,0,0,15
27224,3,8,4,2,0,1,1,38,0,57,190561,0,0,30
27225,0,9,0,0,0,0,1,38,0,58,150031,0,0,40
27226,2,13,1,1,1,0,0,38,1,51,48343,7298,0,50
27227,2,5,1,4,1,1,0,38,0,50,211116,0,0,40
27228,2,8,3,4,2,0,1,38,0,38,226311,0,0,25
27229,2,8,1,7,1,0,0,38,0,53,283743,0,2002,40
27230,6,3,1,6,1,0,0,38,0,59,64102,0,0,20
27231,2,8,0,7,3,0,0,38,0,23,234663,0,0,40
27232,2,11,4,1,0,0,0,38,1,44,247880,8614,0,40
27233,2,12,0,5,0,0,1,38,0,23,615367,0,0,40
27234,2,10,0,5,3,0,0,38,0,23,163090,0,0,20
27235,2,12,1,1,1,0,0,38,1,44,192225,0,0,40
27236,2,8,1,10,1,0,0,38,0,30,370183,0,0,40
27237,2,8,1,5,1,0,0,38,0,28,242482,0,0,40
27238,2,9,4,1,0,0,1,38,0,46,169953,0,0,40
27239,3,0,0,0,3,1,1,38,0,34,144182,0,0,25
27240,2,12,5,1,0,0,0,38,1,38,125933,27828,0,45
27241,2,9,0,5,0,1,1,38,0,26,203777,0,0,37
27242,2,8,1,6,1,0,0,38,0,39,210991,0,0,40
27243,2,9,0,5,3,1,0,38,0,28,472580,0,0,40
27244,4,13,1,3,1,2,0,18,0,33,200289,0,0,19
27245,2,13,4,3,4,0,1,38,1,43,289669,0,2547,40
27246,2,12,4,1,0,2,1,2,0,30,110622,0,0,40
27247,4,13,1,1,1,0,0,38,1,59,139616,0,0,50
27248,2,8,1,9,1,0,0,38,0,26,39212,0,0,45
27249,2,9,0,10,3,1,0,38,0,28,51961,0,0,24
27250,6,9,0,4,0,0,0,38,0,48,117849,0,0,40
27251,2,12,6,3,4,0,1,38,0,49,50748,1506,0,35
27252,6,8,1,2,1,0,0,38,0,41,170214,0,2179,40
27253,2,9,0,0,3,0,1,38,0,20,151790,0,0,30
27254,2,8,1,11,1,0,0,38,1,49,168211,0,0,40
27255,4,12,0,3,5,0,0,38,0,37,117651,0,0,40
27256,2,7,0,5,3,0,1,38,0,18,157131,0,0,8
27257,2,8,1,10,1,0,0,38,1,61,225970,0,0,40
27258,2,8,1,2,1,0,0,38,0,26,177951,0,0,48
27259,2,12,6,4,0,0,0,38,0,66,134130,0,0,12
27260,2,13,0,3,0,0,1,38,0,68,191581,3273,0,40
27261,3,8,1,11,2,0,1,38,0,27,199172,0,0,40
27262,6,9,1,8,1,0,0,38,0,66,262552,0,0,7
27263,2,5,0,4,4,0,1,38,0,28,66434,0,0,15
27264,2,12,0,3,0,0,1,38,0,26,77661,0,0,40
27265,0,8,0,8,4,1,1,38,0,25,230856,0,0,40
27266,2,9,1,7,1,0,0,38,0,46,192835,0,0,48
27267,6,12,1,4,1,0,0,38,0,62,181014,0,0,40
27268,2,8,0,9,3,0,0,38,0,35,200445,0,1974,40
27269,6,8,0,8,3,0,0,38,0,26,37918,0,0,60
27270,2,8,5,9,0,0,1,38,0,40,111020,0,0,40
27271,2,9,0,1,0,0,0,15,0,31,244665,0,0,45
27272,2,8,6,7,0,0,0,38,0,52,312477,0,0,40
27273,6,8,1,4,1,1,0,38,0,61,243493,0,0,12
27274,4,6,1,6,1,0,0,38,0,39,152023,0,0,40
27275,2,8,0,4,3,0,1,38,0,25,104193,114,0,40
27276,2,12,1,10,1,0,0,38,0,47,170850,0,0,48
27277,2,12,1,9,1,4,0,6,0,33,137088,0,0,40
27278,2,6,0,4,3,0,0,38,0,17,340557,0,0,25
27279,2,8,1,0,1,0,0,38,0,26,298225,0,0,45
27280,2,8,0,2,5,0,0,38,0,25,114150,0,0,40
27281,6,8,1,1,1,0,0,38,0,39,194668,0,0,16
27282,2,13,1,1,1,0,0,38,1,33,188246,7298,0,45
27283,5,9,1,1,1,1,0,38,0,46,330901,0,0,40
27284,2,9,5,0,4,0,1,38,0,27,80165,0,0,20
27285,2,8,1,3,1,0,0,38,1,48,83444,7298,0,40
27286,6,6,1,4,2,0,1,38,0,29,85572,0,0,5
27287,2,12,0,5,3,0,0,38,0,40,116632,0,0,40
27288,2,12,0,5,3,1,0,38,0,24,139989,0,0,40
27289,2,12,1,1,1,4,0,18,0,55,135803,0,1579,35
27290,2,8,1,1,1,0,0,38,1,56,75785,0,0,40
27291,2,10,0,6,0,0,0,38,0,25,248612,0,0,30
27292,2,9,1,6,1,0,0,38,0,36,28572,0,0,50
27293,6,8,1,1,1,0,0,38,0,26,31143,0,0,45
27294,2,8,1,2,1,0,0,38,1,37,216924,0,0,44
27295,2,8,1,6,1,0,0,38,0,36,549174,0,0,40
27296,6,6,0,6,3,0,0,25,0,23,111296,0,0,50
27297,2,12,1,3,1,0,0,38,0,25,208881,0,0,60
27298,4,8,4,0,3,1,1,38,0,36,243666,0,0,40
27299,6,9,1,6,1,0,0,14,0,37,327164,0,0,70
27300,7,10,1,5,1,0,0,38,1,39,131288,5178,0,48
27301,2,11,0,6,3,1,0,38,0,35,257416,0,0,40
27302,2,6,0,2,3,1,0,38,0,33,215288,0,0,40
27303,2,9,0,6,0,0,0,38,0,31,58582,0,0,46
27304,2,9,1,3,1,0,0,38,0,49,199378,0,0,22
27305,6,12,4,7,0,0,0,17,0,34,114185,0,0,50
27306,2,8,1,7,1,2,0,37,0,40,137421,0,0,60
27307,2,9,6,0,4,0,1,38,0,27,216481,0,0,40
27308,6,14,1,3,1,0,0,38,0,50,196504,0,0,23
27309,2,7,0,9,0,1,1,38,0,38,357870,0,0,50
27310,4,12,4,1,4,1,0,38,0,55,256335,0,0,40
27311,6,3,1,4,1,0,0,21,0,49,168191,0,0,70
27312,2,12,2,4,0,4,0,25,0,40,215596,0,0,40
27313,2,11,4,10,0,0,1,38,0,42,184682,0,0,30
27314,2,12,1,3,1,0,0,38,1,51,171914,0,0,50
27315,2,12,0,0,3,2,1,24,0,27,288229,0,0,50
27316,4,8,1,11,1,0,0,38,1,30,144064,0,0,40
27317,4,14,1,5,1,0,0,38,1,70,54849,0,0,20
27318,2,5,0,4,4,1,1,38,0,40,141583,0,0,40
27319,6,12,5,6,4,0,0,38,0,43,180985,0,0,35
27320,2,8,0,4,0,0,1,38,0,24,148709,0,0,40
27321,0,3,0,13,3,0,0,38,0,22,174626,0,0,40
27322,2,12,1,5,1,0,0,38,1,38,184801,0,0,60
27323,2,8,1,6,1,0,0,38,0,52,89054,0,0,40
27324,2,11,1,5,1,0,0,38,1,32,147284,0,0,50
27325,2,11,5,11,0,0,1,38,0,33,169973,0,0,40
27326,2,8,0,9,3,0,0,38,0,21,222993,0,0,40
27327,2,9,0,5,0,0,0,38,0,27,41099,0,0,50
27328,2,8,4,1,0,0,0,38,0,31,33117,0,0,50
27329,2,13,1,3,2,2,1,16,1,29,162551,0,0,40
27330,2,2,1,4,1,0,0,11,0,49,122066,0,2603,40
27331,2,12,0,3,0,0,0,38,1,61,42938,0,0,7
27332,2,12,1,5,1,0,0,10,1,46,389843,0,0,50
27333,2,6,1,6,1,0,0,38,0,37,138940,0,0,40
